Book Id,Author,Author l-f,Additional Authors,ISBN,ISBN13,my_rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,matches,match_score,authors,description,average_rating,categories,title,combined_text
21569527.0,Mary E. Pearson,"Pearson, Mary E.",,"=""0805099247""","=""9780805099249""",5.0,4.16,Henry Holt and Co. (BYR),Hardcover,473.0,2015.0,2015.0,2016/08/02,2016/07/03,,,read,,,,1.0,0.0,"[('the clue of the broken locket', 53)]",86.0,,,,,the heart of betrayal the remnant chronicles 2,the heart of betrayal the remnant chronicles 2      Henry Holt and Co. (BYR) 2015.0
16429619.0,Mary E. Pearson,"Pearson, Mary E.",,"=""""","=""""",5.0,3.92,Henry Holt,ebook,492.0,2014.0,2014.0,2016/07/30,2016/07/03,,,read,,,,1.0,0.0,"[('the case of the missing marquess enola holmes 1', 56)]",86.0,,,,,the kiss of deception the remnant chronicles 1,the kiss of deception the remnant chronicles 1      Henry Holt 2014.0
4837112.0,Rick Riordan,"Riordan, Rick",,"=""0955944686""","=""9780955944680""",0.0,4.27,Puffin Books,Mass Market Paperback,72.0,2009.0,2009.0,,2016/07/29,to-read,to-read (#66),to-read,,,,0.0,0.0,"[('the bear and the dragon jack ryan novels', 47)]",86.0,,,,,percy jackson and the sword of hades percy jackson and the olympians 45,percy jackson and the sword of hades percy jackson and the olympians 45     to-read Puffin Books 2009.0
23009402.0,Sarah Dessen,"Dessen, Sarah",,"=""0451474708""","=""9780451474704""",4.0,4.03,Viking,Hardcover,417.0,2015.0,2015.0,2016/07/25,2016/07/23,,,read,,,,1.0,0.0,"[('saving faith', 62)]",62.0,,,,,saint anything,saint anything      Viking 2015.0
13138635.0,Amie Kaufman,"Kaufman, Amie",Meagan Spooner,"=""1423171020""","=""9781423171027""",0.0,3.89,Disney Hyperion,Hardcover,389.0,2013.0,2013.0,,2016/07/24,to-read,to-read (#64),to-read,,,,0.0,0.0,"[('the seven dials mystery', 53)]",86.0,,,,,these broken stars starbound 1,these broken stars starbound 1     to-read Disney Hyperion 2013.0
18076805.0,George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",0.0,4.36,,,0.0,,,,2016/07/24,to-read,to-read (#63),to-read,,,,0.0,0.0,"[('tales of terror and mystery', 50)]",86.0,,,,,untitled a song of ice and fire 8,untitled a song of ice and fire 8     to-read  
6382055.0,George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",0.0,4.34,Harper Voyager,Hardcover,0.0,,,,2016/07/24,to-read,to-read (#62),to-read,,,,0.0,0.0,"[('the strange case of dr jekyll and mr hyde', 51)]",86.0,,,,,a dream of spring a song of ice and fire 7,a dream of spring a song of ice and fire 7     to-read Harper Voyager 
12111823.0,George R.R. Martin,"Martin, George R.R.",,"=""0002247410""","=""9780002247412""",0.0,4.39,Harper Voyager,Hardcover,0.0,,,,2016/07/24,to-read,to-read (#61),to-read,,,,0.0,0.0,"[('the strange case of dr jekyll and mr hyde', 52)]",86.0,,,,,the winds of winter a song of ice and fire 6,the winds of winter a song of ice and fire 6     to-read Harper Voyager 
10664113.0,George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",0.0,4.34,Bantam,Kindle Edition,1125.0,2011.0,2011.0,,2016/07/24,to-read,to-read (#60),to-read,,,,0.0,0.0,"[('the bear and the dragon jack ryan novels', 52)]",86.0,,,,,a dance with dragons a song of ice and fire 5,a dance with dragons a song of ice and fire 5     to-read Bantam 2011.0
13497.0,George R.R. Martin,"Martin, George R.R.",,"=""055358202X""","=""9780553582024""",0.0,4.17,Bantam Books,Mass Market Paperback,1060.0,2011.0,2005.0,,2016/07/24,to-read,to-read (#59),to-read,,,,0.0,0.0,"[('the strange case of dr jekyll and mr hyde', 48)]",86.0,,,,,a feast for crows a song of ice and fire 4,a feast for crows a song of ice and fire 4     to-read Bantam Books 2011.0
62291.0,George R.R. Martin,"Martin, George R.R.",,"=""055357342X""","=""9780553573428""",0.0,4.55,Bantam,Mass Market Paperback,1177.0,2003.0,2000.0,,2016/07/24,to-read,to-read (#58),to-read,,,,0.0,0.0,"[('the true confessions of charlotte doyle', 47)]",86.0,,,,,a storm of swords a song of ice and fire 3,a storm of swords a song of ice and fire 3     to-read Bantam 2003.0
8709526.0,Richelle Mead,"Mead, Richelle",,"=""159514319X""","=""9781595143198""",5.0,4.36,Razorbill,Hardcover,401.0,2013.0,2013.0,2016/07/22,2016/04/07,,,read,,,,1.0,0.0,"[('the yiddish policemens union', 53)]",90.0,,,,,the indigo spell bloodlines 3,the indigo spell bloodlines 3      Razorbill 2013.0
8709523.0,Richelle Mead,"Mead, Richelle",,"=""1595143181""","=""9781595143181""",5.0,4.31,Razorbill,Hardcover,418.0,2012.0,2012.0,2016/07/19,2016/04/01,,,read,,,,1.0,0.0,"[('the old man in the corner', 53)]",90.0,,,,,the golden lily bloodlines 2,the golden lily bloodlines 2      Razorbill 2012.0
8709527.0,Richelle Mead,"Mead, Richelle",,"=""1595143173""","=""9781595143174""",5.0,4.2,Razorbill,Hardcover,432.0,2011.0,2011.0,2016/07/17,2016/04/01,,,read,,,,1.0,0.0,"[('bloodline', 56)]",90.0,,,,,bloodlines bloodlines 1,bloodlines bloodlines 1      Razorbill 2011.0
30809786.0,Sabaa Tahir,"Tahir, Sabaa",,"=""0448494507""","=""9780448494500""",0.0,4.14,Razorbill,Hardcover,458.0,2018.0,2018.0,,2016/07/16,to-read,to-read (#57),to-read,,,,0.0,0.0,"[('we have always lived in the castle', 51)]",86.0,,,,,a reaper at the gates an ember in the ashes 3,a reaper at the gates an ember in the ashes 3     to-read Razorbill 2018.0
7600924.0,Tabitha Suzuma,"Suzuma, Tabitha",,"=""1862308160""","=""9781862308169""",5.0,3.96,Definitions,Paperback,418.0,2010.0,2010.0,2016/07/14,2016/06/30,,,read,,,,1.0,0.0,"[('friday', 53)]",60.0,,,,,forbidden,forbidden      Definitions 2010.0
3473.0,Nicholas Sparks,"Sparks, Nicholas",,"=""0446693804""","=""9780446693806""",5.0,4.2,Grand Central Publishing,Paperback,240.0,2004.0,1999.0,2016/07/12,2016/07/10,,,read,,,,1.0,0.0,"[('elephants can remember', 60)]",86.0,,,,,a walk to remember,a walk to remember      Grand Central Publishing 2004.0
17167230.0,Kerstin Gier,"Gier, Kerstin",,"=""340106763X""","=""9783401067636""",0.0,4.33,Arena,Hardcover,1248.0,2012.0,2011.0,,2016/07/10,,,read,,,,1.0,0.0,"[('over sea under stone the dark is rising 1', 44)]",56.0,,,,,liebe geht durch alle zeiten edelstein trilogie 13,liebe geht durch alle zeiten edelstein trilogie 13      Arena 2012.0
7544603.0,Kerstin Gier,"Gier, Kerstin",,"=""3401063480""","=""9783401063485""",5.0,4.2,Arena Verlag,Hardcover,487.0,2010.0,2010.0,2016/07/10,2016/07/04,,,read,,,,1.0,0.0,"[('la sombra del viento', 47)]",64.0,,,,,smaragdgrün edelsteintrilogie 3,smaragdgrün edelsteintrilogie 3      Arena Verlag 2010.0
25614492.0,Ruta Sepetys,"Sepetys, Ruta",,"=""""","=""""",0.0,4.35,Philomel Books,Hardcover,391.0,2016.0,2016.0,,2016/07/10,to-read,to-read (#56),to-read,,,,0.0,0.0,"[('death on the nile', 62)]",86.0,,,,,salt to the sea,salt to the sea     to-read Philomel Books 2016.0
6919272.0,Kerstin Gier,"Gier, Kerstin",,"=""""","=""""",5.0,4.18,Arena,Hardcover,400.0,2010.0,2010.0,2016/07/07,2016/07/04,,,read,,,,1.0,0.0,"[('devils cub alastairaudley 2', 46)]",60.0,,,,,saphirblau edelsteintrilogie 2,saphirblau edelsteintrilogie 2      Arena 2010.0
8835379.0,Kerstin Gier,"Gier, Kerstin",Anthea Bell,"=""0805092528""","=""9780805092523""",5.0,4.14,Henry Holt,Hardcover,324.0,2011.0,2009.0,2016/07/05,2016/07/04,,,read,,,,1.0,0.0,"[('the red house mystery', 52)]",86.0,,,,,ruby red precious stone trilogy 1,ruby red precious stone trilogy 1      Henry Holt 2011.0
25737209.0,Virginia Boecker,"Boecker, Virginia",,"=""0316346691""","=""9780316346696""",0.0,3.86,"Little, Brown Books for Young Readers (NOVL)",Kindle Edition,52.0,2015.0,2015.0,,2016/07/01,to-read,to-read (#55),to-read,,,,0.0,0.0,"[('the clue of the twisted candle', 57)]",86.0,,,,,the healer the witch hunter 05,"the healer the witch hunter 05     to-read Little, Brown Books for Young Readers (NOVL) 2015.0"
26150667.0,Joy Preble,"Preble, Joy",,"=""1616955880""","=""9781616955885""",0.0,3.35,Soho Teen,Hardcover,245.0,2016.0,2016.0,,2016/07/01,to-read,to-read (#54),to-read,,,,0.0,0.0,"[('we have always lived in the castle', 58)]",58.0,,,,,it wasnt always like this,it wasnt always like this     to-read Soho Teen 2016.0
12232938.0,Alice Sebold,"Sebold, Alice",,"=""0316166685""","=""9780316166683""",0.0,3.86,"Little, Brown and Company",Mass Market Paperback,372.0,2006.0,2002.0,,2014/07/09,to-read,to-read (#53),to-read,,,,0.0,0.0,"[('the maze of bones', 67)]",86.0,,,,,the lovely bones,"the lovely bones     to-read Little, Brown and Company 2006.0"
13634927.0,Diana Gabaldon,"Gabaldon, Diana",,"=""0345545370""","=""9780345545374""",0.0,4.28,Dell,Kindle Edition,67.0,2012.0,2012.0,,2016/06/30,to-read,to-read (#51),to-read,,,,0.0,0.0,"[('harry potter and the deathly hallows', 51)]",86.0,,,,,a leaf on the wind of all hallows outlander 85,a leaf on the wind of all hallows outlander 85     to-read Dell 2012.0
11710373.0,Diana Gabaldon,"Gabaldon, Diana",,"=""0385344430""","=""9780385344432""",0.0,4.55,Delacorte Press,Hardcover,842.0,2014.0,2014.0,,2016/06/30,to-read,to-read (#50),to-read,,,,0.0,0.0,"[('the house on the borderland', 49)]",86.0,,,,,written in my own hearts blood outlander 8,written in my own hearts blood outlander 8     to-read Delacorte Press 2014.0
21418017.0,Diana Gabaldon,"Gabaldon, Diana",,"=""0553392115""","=""9780553392111""",0.0,4.25,Dell,Kindle Edition,118.0,2014.0,2012.0,,2016/06/30,to-read,to-read (#49),to-read,,,,0.0,0.0,"[('the street lawyer', 55)]",86.0,,,,,the space between outlander 75,the space between outlander 75     to-read Dell 2014.0
2832909.0,Diana Gabaldon,"Gabaldon, Diana",,"=""0752898477""","=""9780752898476""",0.0,4.44,Orion,Hardcover,820.0,2010.0,2009.0,,2016/06/30,to-read,to-read (#48),to-read,,,,0.0,0.0,"[('the house on the borderland', 59)]",86.0,,,,,an echo in the bone outlander 7,an echo in the bone outlander 7     to-read Orion 2010.0
10965.0,Diana Gabaldon,"Gabaldon, Diana",,"=""0385340397""","=""9780385340397""",0.0,4.44,Bantam Books,Paperback,1008.0,2014.0,2005.0,,2016/06/30,to-read,to-read (#47),to-read,,,,0.0,0.0,"[('the law and the lady', 52)]",86.0,,,,,a breath of snow and ashes outlander 6,a breath of snow and ashes outlander 6     to-read Bantam Books 2014.0
10967.0,Diana Gabaldon,"Gabaldon, Diana",,"=""0440221668""","=""9780440221661""",0.0,4.26,Dell,Mass Market Paperback,1443.0,2005.0,2001.0,,2016/06/30,to-read,to-read (#46),to-read,,,,0.0,0.0,"[('the mysterious stranger', 56)]",90.0,,,,,the fiery cross outlander 5,the fiery cross outlander 5     to-read Dell 2005.0
10988.0,Diana Gabaldon,"Gabaldon, Diana",,"=""0385335989""","=""9780385335980""",0.0,4.35,Dell,Paperback,880.0,2001.0,1996.0,,2016/06/30,to-read,to-read (#45),to-read,,,,0.0,0.0,"[('house of a thousand lanterns', 58)]",86.0,,,,,drums of autumn outlander 4,drums of autumn outlander 4     to-read Dell 2001.0
10987.0,Diana Gabaldon,"Gabaldon, Diana",,"=""0385335997""","=""9780385335997""",0.0,4.39,Dell,Paperback,870.0,2001.0,1993.0,,2016/06/30,to-read,to-read (#44),to-read,,,,0.0,0.0,"[('persuader', 50)]",86.0,,,,,voyager outlander 3,voyager outlander 3     to-read Dell 2001.0
29219252.0,Diana Gabaldon,"Gabaldon, Diana",,"=""""","=""""",0.0,3.88,Dell,Kindle Edition,86.0,2016.0,2013.0,,2016/06/30,to-read,to-read (#43),to-read,,,,0.0,0.0,"[('persuader', 48)]",90.0,,,,,virgins outlander 05,virgins outlander 05     to-read Dell 2016.0
22398690.0,Diana Gabaldon,"Gabaldon, Diana",,"=""""","=""""",0.0,4.12,,,0.0,,,,2016/06/30,to-read,to-read (#42),to-read,,,,0.0,0.0,"[('running blind', 50)]",64.0,,,,,unknown outlander 0,unknown outlander 0     to-read  
5364.0,Diana Gabaldon,"Gabaldon, Diana",,"=""""","=""""",0.0,4.34,Bantam,Paperback,947.0,2001.0,1992.0,,2016/06/30,to-read,to-read (#41),to-read,,,,0.0,0.0,"[('along came a spider', 49)]",86.0,,,,,dragonfly in amber outlander 2,dragonfly in amber outlander 2     to-read Bantam 2001.0
25494343.0,Cassandra Clare,"Clare, Cassandra",,"=""1442468351""","=""9781442468351""",5.0,4.35,Margaret K. McElderry Books,Hardcover,688.0,2016.0,2016.0,2016/06/29,2016/02/22,,,read,,,,1.0,0.0,"[('why didnt they ask evans', 55)]",90.0,,,,,lady midnight the dark artifices 1,lady midnight the dark artifices 1      Margaret K. McElderry Books 2016.0
18460392.0,Jennifer Niven,"Niven, Jennifer",,"=""0385755880""","=""9780385755887""",0.0,4.11,Knopf,Hardcover,388.0,2015.0,2015.0,,2016/06/25,to-read,to-read (#40),to-read,,,,0.0,0.0,"[('the bad place', 65)]",86.0,,,,,all the bright places,all the bright places     to-read Knopf 2015.0
13069935.0,A.S. King,"King, A.S.",,"=""0316194689""","=""9780316194686""",0.0,3.84,"Little, Brown BFYR",Hardcover,304.0,2012.0,2012.0,,2016/06/05,to-read,to-read (#39),to-read,,,,0.0,0.0,"[('i am the messenger', 72)]",86.0,,,,,ask the passengers,"ask the passengers     to-read Little, Brown BFYR 2012.0"
26072627.0,Victoria Aveyard,"Aveyard, Victoria",,"=""0062457446""","=""9780062457448""",0.0,4.34,HarperTeen,ebook,1064.0,2016.0,2016.0,,2016/06/20,,,read,,,,1.0,0.0,"[('the man in the queue inspector alan grant 1', 44)]",86.0,,,,,red queen collection red queen  012,red queen collection red queen  012      HarperTeen 2016.0
25944381.0,Victoria Aveyard,"Aveyard, Victoria",,"=""0062435345""","=""9780062435347""",0.0,3.6,HarperCollins,Paperback,208.0,2016.0,2016.0,,2016/06/20,,,read,,,,1.0,0.0,"[('le roman du masque de fer', 51)]",86.0,,,,,cruel crown red queen 0102,cruel crown red queen 0102      HarperCollins 2016.0
25362018.0,Victoria Aveyard,"Aveyard, Victoria",,"=""0062422979""","=""9780062422972""",0.0,3.55,HarperTeen,ebook,100.0,2016.0,2016.0,,2016/06/20,,,read,,,,1.0,0.0,"[('the secret seven', 55)]",86.0,,,,,steel scars red queen 02,steel scars red queen 02      HarperTeen 2016.0
23174274.0,Victoria Aveyard,"Aveyard, Victoria",,"=""0062310666""","=""9780062310668""",5.0,3.78,HarperTeen,Hardcover,444.0,2016.0,2016.0,2016/06/25,2016/06/20,,,read,,,,1.0,0.0,"[('la sombra del viento', 51)]",86.0,,,,,glass sword red queen 2,glass sword red queen 2      HarperTeen 2016.0
22328546.0,Victoria Aveyard,"Aveyard, Victoria",,"=""0062310631""","=""9780062310637""",5.0,3.99,HarperTeen,Hardcover,388.0,2015.0,2015.0,2016/06/21,2016/06/20,,,read,,,,1.0,0.0,"[('and then there were none', 49)]",86.0,,,,,red queen red queen 1,red queen red queen 1      HarperTeen 2015.0
25005214.0,Victoria Aveyard,"Aveyard, Victoria",,"=""0062422960""","=""9780062422965""",5.0,3.79,HarperTeen,Kindle Edition,79.0,2015.0,2015.0,2016/06/20,2016/06/20,,,read,,,,1.0,0.0,"[('le roman du masque de fer', 50)]",86.0,,,,,queen song red queen 01,queen song red queen 01      HarperTeen 2015.0
30226723.0,Victoria Aveyard,"Aveyard, Victoria",,"=""0062310712""","=""9780062310712""",0.0,3.88,HarperTeen,ebook,520.0,2017.0,2017.0,,2016/06/20,to-read,to-read (#37),to-read,,,,0.0,0.0,"[('flickan som lekte med elden', 49)]",86.0,,,,,kings cage red queen 3,kings cage red queen 3     to-read HarperTeen 2017.0
27188596.0,Victoria Aveyard,"Aveyard, Victoria",,"=""0062422995""","=""9780062422996""",0.0,3.8,HarperTeen,Hardcover,662.0,2018.0,2018.0,,2016/06/20,to-read,to-read (#38),to-read,,,,0.0,0.0,"[('flickan som lekte med elden', 50)]",86.0,,,,,war storm red queen 4,war storm red queen 4     to-read HarperTeen 2018.0
16068905.0,Rainbow Rowell,"Rowell, Rainbow",,"=""""","=""""",2.0,3.94,St. Martin's Griffin,ebook,483.0,2013.0,2013.0,2016/06/19,2016/06/06,,,read,,,,1.0,0.0,"[('gone girl', 62)]",77.0,,,,,fangirl,fangirl      St. Martin's Griffin 2013.0
41899.0,Newt Scamander,"Scamander, Newt",J.K. Rowling,"=""0439321603""","=""9780439321600""",2.0,3.95,"Obscurous Books, Arthur A. Levine Books",Hardcover,128.0,2001.0,2001.0,,2016/05/11,,,read,,,,1.0,0.0,"[('harry potter and the goblet of fire', 49)]",86.0,,,,,fantastic beasts and where to find them,"fantastic beasts and where to find them      Obscurous Books, Arthur A. Levine Books 2001.0"
3950967.0,J.K. Rowling,"Rowling, J.K.",Hermione Granger,"=""0747599874""","=""9780747599876""",5.0,4.03,Bloomsbury,Hardcover,105.0,2008.0,2008.0,2016/06/18,2016/05/11,,,read,,,,1.0,0.0,"[('the case of the lefthanded lady', 54)]",86.0,,,,,the tales of beedle the bard hogwarts library 3,the tales of beedle the bard hogwarts library 3      Bloomsbury 2008.0
29569157.0,Sasha Alsberg,"Alsberg, Sasha",Lindsay Cummings,"=""1311167609""","=""9781311167606""",0.0,3.48,Mirabel Inc.,Kindle Edition,62.0,2016.0,2016.0,,2016/06/15,to-read,to-read (#36),to-read,,,,0.0,0.0,"[('the partner', 58)]",86.0,,,,,zenith part 1,zenith part 1     to-read Mirabel Inc. 2016.0
2.0,J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5.0,4.5,Scholastic Inc.,Paperback,912.0,2004.0,2003.0,2016/06/12,2015/06/04,,,read,,,,1.0,0.0,"[('harry potter and the goblet of fire', 66)]",86.0,,,,,harry potter and the order of the phoenix harry potter 5,harry potter and the order of the phoenix harry potter 5      Scholastic Inc. 2004.0
26252859.0,Rick Riordan,"Riordan, Rick",,"=""148473274X""","=""9781484732748""",0.0,4.14,Disney-Hyperion Books,Hardcover,376.0,2016.0,2016.0,,2016/06/06,to-read,to-read (#35),to-read,,,,0.0,0.0,"[('the riddle of the sands', 54)]",86.0,,,,,the hidden oracle the trials of apollo 1,the hidden oracle the trials of apollo 1     to-read Disney-Hyperion Books 2016.0
29772863.0,Marissa Meyer,"Meyer, Marissa","Douglas Holgate, Stephen Gilpin","=""1250078261""","=""9781250078261""",0.0,4.1,Feiwel & Friends,Hardcover,238.0,2017.0,2017.0,,2016/04/12,to-read,to-read (#32),to-read,,,,0.0,0.0,"[('and then there were none', 56)]",86.0,,,,,wires and nerve wires and nerve 1,wires and nerve wires and nerve 1     to-read Feiwel & Friends 2017.0
5.0,J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5.0,4.58,Scholastic Inc.,Mass Market Paperback,435.0,2004.0,1999.0,2016/06/02,2016/05/11,,,read,,,,1.0,0.0,"[('harry potter and the philosophers stone', 66)]",86.0,,,,,harry potter and the prisoner of azkaban harry potter 3,harry potter and the prisoner of azkaban harry potter 3      Scholastic Inc. 2004.0
84054.0,Sidney Sheldon,"Sheldon, Sidney",,"=""0006178715""","=""9780006178712""",0.0,3.73,Fontana,Paperback,448.0,1995.0,1992.0,,2016/05/30,to-read,to-read (#34),to-read,,,,0.0,0.0,"[('the secret at shadow ranch', 61)]",86.0,,,,,the stars shine down,the stars shine down     to-read Fontana 1995.0
15881.0,J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5.0,4.43,Arthur A. Levine Books,Hardcover,352.0,1999.0,1998.0,2016/05/30,2015/11/09,,,read,,,,1.0,0.0,"[('harry potter and the goblet of fire', 65)]",90.0,,,,,harry potter and the chamber of secrets harry potter 2,harry potter and the chamber of secrets harry potter 2      Arthur A. Levine Books 1999.0
8933944.0,J.K. Rowling,"Rowling, J.K.",,"=""1156923441""","=""9781156923443""",3.0,4.09,Books LLC,ebook,3.0,2008.0,2008.0,2016/05/27,2016/05/11,,,read,,,,1.0,0.0,"[('harry potter and the deathly hallows', 61)]",86.0,,,,,harry potter the prequel harry potter 05,harry potter the prequel harry potter 05      Books LLC 2008.0
7260188.0,Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",5.0,4.11,Scholastic Press,Hardcover,390.0,2010.0,2010.0,2016/05/21,2016/05/11,,,read,,,,1.0,0.0,"[('the most dangerous game', 50)]",86.0,,,,,mockingjay the hunger games 3,mockingjay the hunger games 3      Scholastic Press 2010.0
7938275.0,Suzanne Collins,"Collins, Suzanne","Guillaume Fournier, Pilar Ramírez Tello, Hanna Hörl, Sylke Hachmeister, Peter Klöss","=""0545265355""","=""9780545265355""",0.0,4.5,Scholastic Press,Hardcover,1155.0,2010.0,2010.0,,2016/05/17,,,read,,,,1.0,0.0,"[('the mystery of the blue train', 50)]",86.0,,,,,the hunger games trilogy boxset the hunger games 13,the hunger games trilogy boxset the hunger games 13      Scholastic Press 2010.0
6148028.0,Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",5.0,4.35,Scholastic Press,Hardcover,391.0,2009.0,2009.0,2016/05/17,2016/05/11,,,read,,,,1.0,0.0,"[('the most dangerous game', 55)]",86.0,,,,,catching fire the hunger games 2,catching fire the hunger games 2      Scholastic Press 2009.0
2767052.0,Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",5.0,4.35,Scholastic Press,Hardcover,374.0,2008.0,2008.0,2016/05/13,2014/07/09,,,read,,,,1.0,0.0,"[('the most dangerous game', 59)]",86.0,,,,,the hunger games the hunger games 1,the hunger games the hunger games 1      Scholastic Press 2008.0
643301.0,Dan    Brown,"Brown, Dan",,"=""0593054601""","=""9780593054604""",0.0,4.31,Atria Books,Hardcover,864.0,2005.0,2005.0,,2016/05/13,,,read,,,,1.0,0.0,"[('alices adventures in wonderland', 45)]",90.0,,,,,dan brown omnibus angels and demons  the da vinci code robert langdon 12,dan brown omnibus angels and demons  the da vinci code robert langdon 12      Atria Books 2005.0
111450.0,Kennilworthy Whisp,"Whisp, Kennilworthy",J.K. Rowling,"=""0439321611""","=""9780439321617""",0.0,3.8,Scholastic,Hardcover,105.0,2001.0,2001.0,,2016/05/11,to-read,to-read (#33),to-read,,,,0.0,0.0,"[('the story of the amulet', 53)]",86.0,,,,,quidditch through the ages,quidditch through the ages     to-read Scholastic 2001.0
25689074.0,Marissa Meyer,"Meyer, Marissa",,"=""1250091845""","=""9781250091840""",5.0,4.15,Feiwel & Friends,Hardcover,400.0,2016.0,2016.0,2016/05/03,2016/04/08,,,read,,,,2.0,0.0,"[('cards on the table', 49)]",86.0,,,,,stars above the lunar chronicles 45,stars above the lunar chronicles 45      Feiwel & Friends 2016.0
22489107.0,Marissa Meyer,"Meyer, Marissa",,"=""1250060559""","=""9781250060556""",5.0,3.94,Feiwel & Friends,Hardcover,272.0,2015.0,2015.0,2016/05/08,2016/01/04,,,read,,,,1.0,0.0,"[('the labours of hercules', 52)]",86.0,,,,,fairest the lunar chronicles 35,fairest the lunar chronicles 35      Feiwel & Friends 2015.0
13206900.0,Marissa Meyer,"Meyer, Marissa",,"=""0312642989""","=""9780312642983""",5.0,4.41,Feiwel & Friends,Hardcover,827.0,2015.0,2015.0,2016/05/02,2016/02/05,,,read,,,,1.0,0.0,"[('the labours of hercules', 54)]",86.0,,,,,winter the lunar chronicles 4,winter the lunar chronicles 4      Feiwel & Friends 2015.0
13206828.0,Marissa Meyer,"Meyer, Marissa",,"=""0312642970""","=""9780312642976""",5.0,4.4,Feiwel & Friends,Hardcover,552.0,2014.0,2014.0,2016/04/23,2016/04/12,,,read,,,,1.0,0.0,"[('the labours of hercules', 55)]",86.0,,,,,cress the lunar chronicles 3,cress the lunar chronicles 3      Feiwel & Friends 2014.0
19208103.0,Marissa Meyer,"Meyer, Marissa",,"=""""","=""""",5.0,3.9,Wattpad,ebook,35.0,2014.0,2014.0,2016/04/19,2016/01/09,,,read,,,,1.0,0.0,"[('the old man in the corner', 54)]",86.0,,,,,the little android the lunar chronicles 06,the little android the lunar chronicles 06      Wattpad 2014.0
13206760.0,Marissa Meyer,"Meyer, Marissa",,"=""0312642962""","=""9780312642969""",5.0,4.24,Feiwel & Friends,Hardcover,454.0,2013.0,2013.0,2016/04/19,2016/04/12,,,read,,,,1.0,0.0,"[('the labours of hercules', 53)]",86.0,,,,,scarlet the lunar chronicles 2,scarlet the lunar chronicles 2      Feiwel & Friends 2013.0
16075962.0,Marissa Meyer,"Meyer, Marissa",,"=""""","=""""",5.0,3.95,Wattpad,ebook,23.0,2012.0,2012.0,2016/04/16,2016/01/09,,,read,,,,1.0,0.0,"[('the house by the churchyard', 55)]",86.0,,,,,the queens army the lunar chronicles 15,the queens army the lunar chronicles 15      Wattpad 2012.0
11235712.0,Marissa Meyer,"Meyer, Marissa",,"=""0312641893""","=""9780312641894""",5.0,4.13,Feiwel & Friends,Hardcover,390.0,2012.0,2012.0,2016/04/16,2016/04/12,,,read,,,,1.0,0.0,"[('the labours of hercules', 54)]",86.0,,,,,cinder the lunar chronicles 1,cinder the lunar chronicles 1      Feiwel & Friends 2012.0
13254289.0,Marissa Meyer,"Meyer, Marissa",,"=""""","=""""",5.0,3.96,Tor.com,ebook,32.0,2011.0,2011.0,2016/04/13,2016/04/12,,,read,,,,1.0,0.0,"[('the thirteen problems', 53)]",86.0,,,,,glitches the lunar chronicles 05,glitches the lunar chronicles 05      Tor.com 2011.0
16303287.0,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Cassandra Jean","=""1442495995""","=""9781442495999""",0.0,4.08,Margaret K. McElderry Books,Hardcover,507.0,2014.0,2014.0,,2016/01/04,,,read,,,,1.0,0.0,"[('the boxcar children', 63)]",86.0,,,,,the bane chronicles,the bane chronicles      Margaret K. McElderry Books 2014.0
17334065.0,Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",5.0,4.32,Margaret K. McElderry Books,ebook,40.0,2014.0,2014.0,2016/04/12,2016/04/12,,,read,,,,1.0,0.0,"[('the case of the missing marquess enola holmes 1', 57)]",86.0,,,,,the course of true love and first dates the bane chronicles 10,the course of true love and first dates the bane chronicles 10      Margaret K. McElderry Books 2014.0
9565548.0,Robin LaFevers,"LaFevers, Robin",,"=""054762834X""","=""9780547628349""",0.0,3.89,Houghton Mifflin Harcourt,Hardcover,549.0,2012.0,2012.0,,2016/04/12,to-read,to-read (#31),to-read,,,,0.0,0.0,"[('the mysterious affair at styles', 52)]",86.0,,,,,grave mercy his fair assassin 1,grave mercy his fair assassin 1     to-read Houghton Mifflin Harcourt 2012.0
20643052.0,Rachel Caine,"Caine, Rachel",,"=""069818081X""","=""9780698180819""",0.0,3.96,Berkley,Kindle Edition,362.0,2015.0,2015.0,,2016/04/12,to-read,to-read (#30),to-read,,,,0.0,0.0,"[('the body in the library', 58)]",86.0,,,,,ink and bone the great library 1,ink and bone the great library 1     to-read Berkley 2015.0
